date,F1,F2,F3,F4,F5,F6,F7,F8,F1_cu
2005-01-31,-0.9880077149167203,-1.4025855992230518,-1.6502022349053935,0.5829211563646207,-1.3758398113876427,0.552555861672188,-0.9121148393169318,0.09920431047294898,-0.9644528647854188
2005-02-28,0.9206573547387253,0.6801450430274785,0.837763921506706,1.275174933121932,0.6713720645746168,0.014676746145492277,-0.31968439648822733,0.13110279605093583,0.7803583480747214
2005-03-31,0.1851939487680075,-0.3375786221618633,0.17455912329153303,1.334855427223649,0.22521926440323708,-0.23796815179003802,-0.49238496635768264,0.9684088621462105,0.00635155957399993
2005-04-30,0.29604232052615287,-1.0307750733704981,0.010431299435108028,0.4047504963800859,-0.430324144614252,1.0354895020350232,0.08287899529742059,-1.9055273328697109,0.025945461456165945
2005-05-31,0.7168144814363939,0.05871904280787374,0.427422213629297,0.07266533541570637,-0.90825272040308,0.21110811204597676,0.3506756079660097,-0.6265296579663345,0.36831576786634057
2005-06-30,0.07177555709271806,-1.3983748852133395,0.22020939097813835,0.3519629278759301,0.3756432532195245,-0.3282076776224551,-0.359676887164022,0.3355810653025849,0.0003697683335173493
2005-07-31,0.08283854471291689,-0.31944271205338953,0.7916907947859566,0.4785062586816957,-1.3843936073400047,-0.3603810995360127,0.41277679257196026,-0.18238702705761975,0.0005684566902576897
2005-08-31,0.41244893295813084,0.33072520485168094,-0.3298542558371069,0.23994356295840188,-0.566158800338849,-0.3172399934533455,0.04694315896352515,0.22704871761153433,0.0701633882230431
2005-09-30,-0.4949540726851204,-0.9450368948328317,0.16394809882768735,1.075575705762446,1.2343430500569306,-1.0510924014507812,-0.5812072741005461,0.38935287173688543,-0.12125361811125562
2005-10-31,-0.5873749655605262,-0.4885564674030425,0.08555758757855272,0.8497648511342097,-1.372476106603218,0.7004230007381034,-0.02094241588094242,-0.4603181489124127,-0.2026498551725358
2005-11-30,0.00445302780497361,-0.030384968472303972,-0.9850081388298252,0.745759235766441,0.43952775516045733,-0.010167008981801206,-0.5362407280436138,0.0778078759566949,8.830112173922697e-08
2005-12-31,0.08443346906329287,0.7453764239181457,1.6790716037872566,0.5390925429374529,-1.0716494752822856,-0.247591967170747,-0.09482327905200442,0.934726570794358,0.0006019271042267047
2006-01-31,-0.5591211315281838,-0.8334470279295311,-1.8943909191952717,0.3220433660557036,-0.9708209991818192,-0.16073941266651992,-0.5886481642078819,0.27862377592116255,-0.17479045751131714
2006-02-28,-0.07186452164790777,0.767628463668027,1.3958974706755567,1.0921281680194255,-0.052675530621933,0.39277242718275623,-0.8752743339307353,-0.14935239256648197,-0.00037114500272855927
2006-03-31,-0.19108757843099464,0.10392202147062411,-0.6400253380106931,0.949709138381282,0.8108123000304642,0.039123191705691486,-0.8690952301264674,0.8490104513617172,-0.006977460241794514
2006-04-30,-0.7611730197878918,0.27660387784956675,0.7729801333739295,0.2910855839932804,-2.5223540783241685,0.2123374437865451,-0.8855014146378115,0.7159664551419611,-0.4410117475264692
2006-05-31,-0.7965828672650387,-0.010749559658815844,0.036276259914486374,0.8965403861524188,0.09866701919805897,0.6327495701740531,-0.42490620306116617,-0.47614371823449697,-0.50546708955842
2006-06-30,-0.36474491730858966,0.6252326977855015,-0.4965426255951122,0.7370062136232558,0.2086834180838083,1.0798813396838047,0.0714107630918212,-0.43360648294976617,-0.04852524605727457
2006-07-31,-0.5001920184218762,0.4697030143593786,0.3543186088828411,0.5425523550019843,-1.1328997733231871,-0.7473652941217029,-0.3867413715272757,0.523443566443567,-0.1251440691300986
2006-08-31,-0.9035356538500083,0.0462010651648526,-0.5485822484389878,0.8056087141332525,-0.20190931864047504,0.6781332365081801,-0.4952508843784138,-0.5666146122939738,-0.7376254353441892
2006-09-30,-0.5773673782387093,0.2758787237831534,-0.7218730561287486,1.1711476020862168,1.2056725894542322,-0.40415616731079423,-0.9506785069357577,-0.4709928919428785,-0.19246719928596898
2006-10-31,-0.45888060056035995,0.6579712180587911,0.41625920031870267,0.3981350261019488,-0.7140872142424549,-0.13947116346378602,-0.8547531461586174,1.9649256232965382,-0.09662713304909286
2006-11-30,-0.9135576778031195,-0.05294899017296417,-0.7234047811150036,1.1789406825347346,0.24519383953857005,0.3006587559977038,-1.0773473771497746,0.11128288074780436,-0.7624439378008592
2006-12-31,-0.9175734948966986,0.6302981679535937,1.4626424096368325,0.9022114818873908,-1.3581033624680425,0.8016262562911304,-0.06446429445411211,1.2190844059134416,-0.7725428546331773
2007-01-31,-0.46065181838613767,0.7215531770905264,-1.992690174256248,0.9340191178580299,-0.694624979836094,-1.60488118410854,-3.09765632056579,-1.002554169959164,-0.09775036090520418
2007-02-28,-0.3615633980715112,0.19204249327953268,0.9973626712421965,1.056671507129363,-0.347357270048305,0.827077532898195,-0.3371123027512131,1.3290867968663382,-0.047266492742094685
2007-03-31,-0.6348040479371659,0.04476573021957751,-0.48329311669241487,1.1629269077552067,0.44037345598941213,-0.18807114254739238,-1.0707749061366423,0.9222413660674458,-0.255810909827554
2007-04-30,-0.2353023698872217,1.0026640595965308,0.2971841116254455,0.6290368682892208,-1.8188764929639807,0.9131723642093819,-0.6373169615019961,0.30932375683041213,-0.013028034615132224
2007-05-31,-0.7307602294920603,0.1345245583869045,-0.6384667331835027,1.2012500797619294,-0.29594067882290653,0.3075543470479581,-0.7156831537828753,-0.4880818537835161,-0.39023364503637914
2007-06-30,-0.47540065993995456,0.454164406080097,-0.39437355733607576,0.934418808711968,-0.23471756232167695,0.49737538936490255,-0.686981933158035,0.20510594354262435,-0.1074433005141262
2007-07-31,-0.37106067379557245,0.6019139125035554,0.1558121468977439,0.711248281386901,-0.37579339515555743,-0.054905866445292446,-0.6649723329929391,1.101981200018106,-0.05108986870320996
2007-08-31,-0.5647560086635186,0.4737469757937444,-1.0023452143749183,0.8798385584056418,-0.30305554392527095,0.3573003644355083,-1.1971460762234993,0.010350881955885035,-0.18012856148866396
2007-09-30,-0.4091439136406317,0.13506523370960022,-0.03768616605769005,1.4626122322200725,1.002467902111905,-0.16321671464249207,-1.5964788599774813,0.5876127667207172,-0.06849017646869997
2007-10-31,-0.2584242142416891,0.21483830180546373,-0.1667839151032374,0.6810479526985198,-0.26242649238467036,-0.3198872457572399,-0.5903825106896854,1.394884662733835,-0.017258363553969494
2007-11-30,-0.059762467054012856,0.3950395666340014,-0.593613699977281,1.3016960041875787,0.4537155415244874,0.28968946969422427,-0.22177989641238274,-0.22994816120420591,-0.0002134447867233559
2007-12-31,-0.38321315216662993,0.5461708887461926,0.3549693999105493,0.7572851370760425,-1.7272671134159654,0.9551321031121472,-0.2638409320775797,-0.6739850210022608,-0.05627574044768587
2008-01-31,-0.42479458985655194,-0.09782638881159825,-1.66062460051145,1.0702248193437942,-0.2635869755346194,-1.1641782201065844,-0.1826767362804015,2.28402760794248,-0.0766543721663441
2008-02-29,-0.2200620858083997,0.8684093895318334,0.838493220488637,1.6256826381937595,0.7150120228149773,0.3759605435053479,0.0713057222393963,0.4116971815471289,-0.010657017403686374
2008-03-31,-0.19041210764871147,0.7255501164321622,-0.40570137718924926,1.3082063984557166,-0.4456652182403606,-0.3344855223120002,-0.5862817910769237,0.23600003271808367,-0.0069037281329918645
2008-04-30,0.0340189776936379,-0.29411353335751367,-0.9442703223450865,0.740114384374231,0.27654256728612997,0.767643036172999,-1.2529196400702813,-0.19612961057605766,3.936985138396241e-05
2008-05-31,0.6090088554224588,1.1247415626872688,0.34149814865879363,0.5619016771664064,-1.0514217171281013,0.5087074749503224,-0.3404954079518713,0.03432865077721467,0.22587638206708208
2008-06-30,-0.10374482228189204,-0.2002562263903365,-0.3703488106473885,0.9418141477834391,0.42679248491399746,-0.03362553938559383,-0.9514720809496752,-0.0014068280825320079,-0.0011166042928751248
2008-07-31,0.4897059413378966,0.95802832977823,-0.18468308867848873,1.1278091458146988,-0.8928720586437188,-0.6163792337516107,-0.05862252007645593,1.09905310174107,0.11743731663188973
2008-08-31,-0.07616160496280565,-0.04932923327239991,-0.9621142107783207,1.9780485484970547,-0.4622740336047668,1.2579072582142792,0.010618805952852526,-1.362517719004045,-0.0004417822495013908
2008-09-30,0.6564884001496473,0.043434021486797106,-0.7728233256783174,2.0556492483247086,2.1453006990289145,-0.28821809774256707,-0.09527021586680275,1.7683675109702692,0.28293141405319794
2008-10-31,1.186591723924178,0.29659990477775106,-1.3829862422833787,1.5631529271117517,0.4891669199035634,1.3242964966675956,1.6751183672115133,-1.4351250127153723,1.6707210515099105
2008-11-30,2.7051918018003724,0.38241815434150384,-1.1360416689546435,1.487104413645708,0.804250112990223,0.1333541161737971,2.5710405280067294,-0.09171946643277008,19.796763179246224
2008-12-31,3.211965924939902,0.5852348299436605,0.5469730856110004,1.2145897795535519,-0.231573371757629,-1.337338090960705,2.8960940512286037,1.0899335999593245,33.13696948772794
2009-01-31,3.7851627012380344,-0.975622418284104,-2.4927694130107074,0.7108677734433714,-0.2636921492604528,-3.429120897515381,1.8659589006540187,2.4415871648454113,54.23175460922196
2009-02-28,2.502860682684558,-0.5116471204041232,1.8300475544225738,1.602569721112465,0.6071039638402942,-0.9032535213255521,1.3125455985431596,-1.0433387237893719,15.678699200036535
2009-03-31,2.1945631301448887,-2.1030088051239058,-0.3678706692346623,1.0827411208728503,0.7213532351021689,-0.21796015876501096,1.5030471006380477,0.13097729090731133,10.569251582047558
2009-04-30,2.309947749834552,-0.9885806380848225,0.7543566496742332,0.43590783090503954,-1.7304412857221771,0.039408161313761424,0.5756997646100759,0.08553663518712089,12.32555458259577
2009-05-31,0.8697472170829298,-2.4908474367855176,0.8489897753817335,1.169286761594179,-1.516626209458219,-0.21618017528213815,0.3508074405178782,-1.5319110193954928,0.6579291725909763
2009-06-30,0.8668600523877574,-1.8606674494257092,0.988401029103022,1.0064614940073013,-0.8591035927508037,-0.9896967293541222,0.5725604697012304,-0.5534138032775469,0.6513988226966162
2009-07-31,0.9682076099849684,-1.6580890477983898,0.30979176350396015,0.48140422272814026,-0.4366214109377888,-0.04801981037027025,2.4098380296511475,-1.45375720741926,0.9076229637925479
2009-08-31,0.46195371369737903,-1.2229250376889342,1.2718405201952707,0.5691286064692658,-2.0772354708486107,-1.9744643189535211,0.5054537472360593,-0.8996310338385685,0.09858149236856757
2009-09-30,-0.5713325354415197,-2.6249503654876714,-0.06857535125907394,1.1232442338199637,1.3130289071536596,0.19106488641216468,0.6792784386663351,-0.8429087717530602,-0.18649486102366875
2009-10-31,0.3854222918563936,0.14706398693470518,0.4433198323087523,1.3906256472769838,-1.0761197687644246,-0.3366552597697781,0.4566102400490112,0.5449629854428554,0.05725461367817514
2009-11-30,-0.1893713838388233,-0.5532785194899384,-0.20662802601980826,1.250237880427519,-1.2345818834055062,0.16399099369387457,1.0295004355680726,1.1259020678750156,-0.006791145861560196
2009-12-31,0.10732213667146306,0.7012973305812735,1.6793548244514516,1.3997487343036474,-0.9896483967557781,-0.8941785445347937,0.2583893485779131,-0.50697179030125,0.0012361407725067874
2010-01-31,0.31344543542395886,-2.4732919219412097,-1.7218943954061976,-1.1048978232049929,-1.8990449802012441,-1.6030769112952066,0.8948938987352749,-1.6587178265155549,0.030795399987070714
2010-02-28,0.44552583207838253,-0.432135055976622,1.8782383811676078,0.20908057023997154,1.3823849578945575,-0.43251101300730344,0.7031516466120902,-2.165634333138517,0.08843387796402251
2010-03-31,-0.5835339193717092,-1.8717304914614092,1.0390094887958206,-0.44517584043896546,0.01588103435881811,-1.3505672089378054,-0.1374162865974709,-0.5968137021343843,-0.19870020570344413
2010-04-30,-1.082967337081065,-0.5254013480848568,-0.21628937830463763,0.500158321492815,-2.2424916549184415,0.2924955997680524,0.2580853941485004,-0.9633295526944552,-1.2701238605312337
2010-05-31,-0.9491628320170086,-0.0006544822508033686,0.41533453054392033,0.7389159960410483,-0.5916016424205179,0.2234874666920127,0.9359320282267215,-0.9679099515532688,-0.8551103645224818
2010-06-30,-0.5398889156487667,0.183567637407483,-0.05835063387823594,0.48725085657273115,0.34099143940497034,0.23938631602120938,0.26274424818664943,-0.2391217205865482,-0.157366843398538
2010-07-31,-0.8034162670459484,0.34581923320771707,0.279137902837998,0.43300809043406624,-0.9681541938068844,0.17996577868666785,0.5779185686089281,-0.11510909936330369,-0.5185872827123356
2010-08-31,-0.865019439229464,0.17163772297423058,0.09344050331637345,0.4883397589088648,-0.7293390026199802,-0.840114218619803,-0.49664849759213997,-0.537306470178347,-0.6472582607330125
2010-09-30,-0.8867692827228348,-0.28599603374490307,-0.44804936453466176,0.9156667263459031,1.336429381776902,-0.5692772301513946,-0.6242151776050078,0.2859284149924866,-0.6973196810296642
2010-10-31,-0.9964512119039458,0.31048507551682525,0.2628777355370872,0.6900982943358024,-0.690381475256648,0.8017499182536223,-0.411652438260098,0.26399848375142665,-0.989391372709618
2010-11-30,-0.764276894452412,0.35426854729668056,-0.44362479446588426,0.5156834848507501,-0.278165094104765,-0.3892473095892926,-0.7905837945170263,0.33614271655002725,-0.44642878630298743
2010-12-31,-0.5196236078703937,1.1722748642678458,1.0608314581964609,0.6127665579872862,-1.2381197512675517,-0.6165339828508459,-0.5673838843555712,0.8119056127998197,-0.1403028916579545
2011-01-31,-1.2685437211210653,-0.16437927015267434,-2.2451386092330647,0.4328031532740595,-1.5625973621332954,0.2280211980510593,-0.7526018380010066,0.6625787417536679,-2.041344580350638
2011-02-28,-0.9708991714218619,1.0318403544179473,1.6350589525578922,1.523849482945539,0.8952135427099065,-0.18755443584304843,-1.460751040102651,-0.19587330316920934,-0.9152134446613835
2011-03-31,-1.0352384010841456,0.701337982501536,-0.6518264368408238,1.3297623448096367,1.1828290143909663,0.13718973471367268,-1.128246120981432,0.05182200858816037,-1.109484195090555
2011-04-30,-0.7444361204097629,1.0388991328350499,-0.2083269154655397,0.3652651049627822,-2.0409008179208747,1.6820674068610995,-0.8299889435001894,0.5412067979303208,-0.4125554336530245
2011-05-31,-0.7933186027652827,0.480083988578508,-0.9070466457031152,0.860914212776941,0.6850436895820549,0.6722292139123301,-0.8208900967670594,-0.7090851430260093,-0.4992785576102471
2011-06-30,-0.23533510512591455,1.2256188572578308,-0.021890705113988287,0.37836601020805594,-0.9698850302605634,1.0689358029007352,0.05937662997496319,0.6119047124542718,-0.013033472747655688
2011-07-31,-0.7903257468964043,-0.11861035078027385,0.30454799537671945,0.6937766141221414,-0.07205822256771457,-0.5541676309401413,-0.27147052409690836,0.9859451966820495,-0.4936491474318692
2011-08-31,-0.19533378661031228,1.1240938866160888,-1.025734360200138,0.862612887591829,1.057819164323686,0.19655058582836651,-0.055878510228320175,-1.2702200973775732,-0.007453016921657924
2011-09-30,-0.10438197223836804,0.4105893181041848,-0.7148083067952982,0.6175825206815475,1.8096174386413317,-0.49574492024369166,-0.056394065508153214,1.1848788649403152,-0.0011373038125921376
2011-10-31,-0.31086188166365925,0.6108320625236049,-0.17196189096051806,0.531009132711239,-0.6360628591666199,0.903094871241328,-0.7062298115951191,-0.00850803866824999,-0.03004017196507514
2011-11-30,-0.055118912364294066,0.06777263617623192,-0.6058658060520088,0.6029685574721169,0.033742035259752286,-0.27400466819378916,0.16654987134151977,1.5168407016621672,-0.0001674564645122204
2011-12-31,0.3399306052813439,1.2789322182359892,0.49605079105280847,0.2985895009854424,-0.6302806741749483,0.43628509882778777,0.050708162532590015,0.28110334054052455,0.039279938823175396
2012-01-31,-0.2756871557864714,-0.5911678247551904,-1.6336717997510959,0.20898761639652538,-0.8110074854286305,-1.680480254197391,-0.5802017667475424,0.47834554768889653,-0.020953163344555808
2012-02-29,0.16767315411795736,0.2491017183419293,1.5941401789463383,0.8624844352358844,1.0657663805708544,-0.6328690252951119,-0.13514369805157211,0.16622774755004563,0.004714011111987545
2012-03-31,-0.2455992145841988,-0.5736078141098206,-0.24938548468525368,0.3265140254429472,0.8741094409696889,0.17989122993433257,0.19978989041610068,-0.30787801184476987,-0.01481429268911913
2012-04-30,0.48566064169276546,0.8062623279973354,-0.5519897914598294,-0.008396887250174819,-1.294460191304172,1.3313229858011901,0.5761065745422819,-0.8148535917343915,0.1145509586459119
2012-05-31,-0.2960464473617422,-0.3736166854652117,-0.45747010260917853,0.2810409499464358,0.5909355358791704,0.9985112546727255,0.5738306524310407,-0.8873937194983181,-0.025946546511972795
2012-06-30,0.2569364295968641,0.24678030710787704,-0.2332722383683603,-0.43957298346909807,0.17665242873336479,0.10197604856602047,0.4993180744064105,0.19126501780604638,0.016961999830835163
2012-07-31,0.2776076904793524,-0.07838529456631096,0.4603822101764197,-0.06825588811195454,-0.3561997914583571,-0.576594431418079,0.33035970438982154,1.4898394697081545,0.02139412255087756
2012-08-31,0.2681688677861332,0.14470065295000026,0.06661420566309996,0.1755746344130429,0.0675247754935073,-0.8313960134670272,-0.30262799306705984,0.3269628722591946,0.019285241211557853
2012-09-30,0.5510370565302185,-0.24851256850861436,-0.45469459409701285,0.39426343424270816,0.8733554990234972,-0.3375094456024827,-0.1737463069191789,0.15107942701790475,0.16731790446882067
2012-10-31,0.4774228991339109,-0.059903225933209334,-0.5572294480866216,0.16933009295875714,0.29274362712352425,0.7789245660988834,0.37037251610259003,-0.16102373683657534,0.10882025445205412
2012-11-30,0.5179487484455466,-0.19027636826958386,-0.37202896999806895,-0.03340420824157942,0.11392000938398567,0.24989205844607526,0.6192297840997079,0.0717759367990676,0.13895058001549965
2012-12-31,0.5729413498212299,0.6141824564653985,1.5967753877083177,-0.1136618172468677,-1.1683836455155656,0.1184557851575781,0.3385613874821088,0.1255910146074063,0.18807475324925296
2013-01-31,-0.1996078191876438,-1.096599965219851,-2.0099172213171768,-0.26026687237512774,-0.27290023650251605,-0.5620954336753243,-0.12472568441257488,0.5653541823534161,-0.007953030525671326
2013-02-28,0.24523249944823225,0.5942509260053479,1.8374699286164637,0.8175212526328,1.1552598600605624,-0.37509241197939863,-0.6110431746732998,-0.9903050770912732,0.014748032081863581
2013-03-31,-0.27790253297056794,-0.6499958334662969,0.15390899665762092,0.4197261328583917,0.36826361855690937,0.009008820219681054,-0.11563207190090098,0.005592677057898146,-0.0214623619962176
2013-04-30,0.19304181134082662,-0.0775985917354285,-1.646257586853032,-0.21449598967882424,-0.3998765360674104,1.5079843459172644,0.06394684089285566,0.22285152337075512,0.007193730304177427
2013-05-31,0.035841450835549564,0.5063664992076709,1.2338593225012122,-0.15751868323866583,-0.9576472373597347,0.5346058554175934,0.3235518350338314,-0.1656360764796522,4.604227174948874e-05
2013-06-30,-0.20060123865175497,-0.30816766418672076,-0.11139531445856074,0.31565765358282805,0.29731076378570837,0.15116647170547917,-0.005995178429303096,0.29075856331875877,-0.008072365748300923
2013-07-31,-0.12103329750097817,0.22696911475082365,0.09095220025296087,-0.8151330907762927,0.08401295214471367,-0.4304698216209821,0.43382981038819274,0.49347557827645194,-0.0017730239286390384
2013-08-31,-0.2570409775056005,-0.06384552810181746,0.07669489779177278,-0.36274122145509263,-0.4790386531901786,0.014099219342059082,-0.04112044591507227,-0.7021705217741955,-0.01698271386450028
2013-09-30,-0.42158498985162884,-0.37243307235956713,-0.09092977123483567,0.14181949572835642,1.7599192082541086,-0.8776056291736035,-0.6060033236694982,-0.1411066345320888,-0.07492994597424762
